date,open,high,low,close,volume
2023-06-23 13:25:00,7019.15,7025.05,7013.85,7023.4,4352
2023-06-23 13:30:00,7023.4,7023.45,7016.25,7021.3,5304
2023-06-23 13:35:00,7020.55,7028.0,7020.0,7025.85,5445
2023-06-23 13:40:00,7025.85,7028.95,7010.5,7026.0,8979
2023-06-23 13:45:00,7025.0,7032.45,7021.55,7028.2,3514
2023-06-23 13:50:00,7025.8,7035.55,7025.0,7025.25,4173
2023-06-23 13:55:00,7025.25,7028.4,7020.85,7021.85,6098
2023-06-23 14:00:00,7024.9,7025.3,7000.0,7000.45,16484
2023-06-23 14:05:00,7000.8,7019.2,7000.75,7013.9,5234
2023-06-23 14:10:00,7013.85,7016.45,7006.25,7006.25,4708
2023-06-23 14:15:00,7006.0,7016.65,7006.0,7015.05,4196
2023-06-23 14:20:00,7015.05,7019.0,7006.4,7011.9,5137
2023-06-23 14:25:00,7009.45,7011.8,7000.5,7009.0,10143
2023-06-23 14:30:00,7007.6,7016.5,6995.0,7000.5,22246
2023-06-23 14:35:00,7000.5,7004.85,6997.55,7003.95,7275
2023-06-23 14:40:00,7001.75,7007.0,7001.0,7003.0,4453
2023-06-23 14:45:00,7003.0,7004.15,6998.0,6998.0,8914
2023-06-23 14:50:00,6998.0,7004.0,6998.0,7003.2,6258
2023-06-23 14:55:00,7003.2,7007.0,6998.05,7002.0,7340
2023-06-23 15:00:00,7000.25,7000.4,6990.0,6991.4,18229
2023-06-23 15:05:00,6991.4,6995.35,6990.0,6993.0,13536
2023-06-23 15:10:00,6993.0,6999.05,6986.05,6988.9,19609
2023-06-23 15:15:00,6987.1,6989.15,6982.0,6982.7,20084
2023-06-23 15:20:00,6984.7,6990.0,6980.65,6989.75,20832
2023-06-23 15:25:00,6989.75,6993.05,6975.0,6989.0,18561
2023-06-26 09:15:00,6990.0,7007.0,6954.4,7001.15,19767
2023-06-26 09:20:00,7000.0,7012.0,6997.3,7008.05,15450
2023-06-26 09:25:00,7009.8,7027.0,7001.0,7018.4,14756
2023-06-26 09:30:00,7015.7,7035.0,7015.65,7028.3,10734
2023-06-26 09:35:00,7032.25,7034.0,7015.0,7015.0,6584
2023-06-26 09:40:00,7017.0,7025.0,7015.0,7024.4,4101
2023-06-26 09:45:00,7024.4,7025.0,7016.0,7020.35,3680
2023-06-26 09:50:00,7020.35,7022.35,7000.0,7000.0,8336
2023-06-26 09:55:00,7001.25,7005.75,6991.0,6997.2,9367
2023-06-26 10:00:00,6997.2,7002.7,6985.05,6986.2,11467
2023-06-26 10:05:00,6986.3,6992.7,6972.1,6976.35,7736
2023-06-26 10:10:00,6976.35,6987.1,6971.1,6971.1,10209
2023-06-26 10:15:00,6970.0,6971.75,6945.0,6946.0,21276
2023-06-26 10:20:00,6946.7,6972.85,6945.5,6969.35,13118
2023-06-26 10:25:00,6969.35,6971.0,6955.0,6961.7,3638
2023-06-26 10:30:00,6964.65,6974.95,6961.95,6968.9,5263
2023-06-26 10:35:00,6966.15,6970.0,6959.15,6960.0,3826
2023-06-26 10:40:00,6959.1,6961.9,6948.1,6957.5,10439
2023-06-26 10:45:00,6954.35,6960.0,6954.0,6957.3,2835
2023-06-26 10:50:00,6956.15,6960.0,6955.0,6956.5,2309
2023-06-26 10:55:00,6958.55,6965.95,6955.0,6965.0,2838
2023-06-26 11:00:00,6964.15,6975.0,6964.05,6972.7,7503
2023-06-26 11:05:00,6972.0,6974.9,6965.1,6966.0,2887
2023-06-26 11:10:00,6966.0,6974.6,6965.0,6973.25,2133
2023-06-26 11:15:00,6973.25,6989.0,6971.0,6988.7,8186
2023-06-26 11:20:00,6988.7,6994.2,6988.7,6992.65,5037
2023-06-26 11:25:00,6993.8,7005.5,6991.0,7000.05,8104
2023-06-26 11:30:00,7000.5,7006.95,6993.15,6999.55,3782
2023-06-26 11:35:00,6997.0,7003.0,6992.0,6998.0,4986
2023-06-26 11:40:00,7000.0,7001.85,6985.7,6985.7,7577
2023-06-26 11:45:00,6988.8,7000.0,6981.0,6996.6,8877
2023-06-26 11:50:00,6996.6,6996.6,6988.35,6991.2,1982
2023-06-26 11:55:00,6993.1,6999.95,6991.2,6992.0,2086
2023-06-26 12:00:00,6995.0,6995.0,6985.0,6985.45,1656
2023-06-26 12:05:00,6985.0,6985.45,6978.0,6980.4,3365
2023-06-26 12:10:00,6980.35,6980.4,6966.0,6974.5,4689
2023-06-26 12:15:00,6972.65,6974.5,6970.0,6970.75,2477
2023-06-26 12:20:00,6970.75,6976.95,6970.0,6976.0,2259
2023-06-26 12:25:00,6976.95,6995.0,6976.0,6986.1,4434
2023-06-26 12:30:00,6985.0,6990.95,6982.05,6984.45,2271
2023-06-26 12:35:00,6984.45,6989.9,6978.1,6989.85,3928
2023-06-26 12:40:00,6989.9,6990.8,6968.0,6972.0,25647
2023-06-26 12:45:00,6972.0,6979.2,6970.6,6975.9,1721
2023-06-26 12:50:00,6974.95,6977.45,6972.35,6973.55,3413
2023-06-26 12:55:00,6976.45,6977.05,6965.0,6969.95,3658
2023-06-26 13:00:00,6969.95,6972.45,6960.8,6970.2,5033
2023-06-26 13:05:00,6971.1,6973.85,6964.5,6966.1,3276
2023-06-26 13:10:00,6966.15,6971.85,6965.5,6970.0,2002
2023-06-26 13:15:00,6970.0,6973.55,6968.05,6970.45,2023
2023-06-26 13:20:00,6970.5,6980.0,6970.45,6978.65,3491
2023-06-26 13:25:00,6980.0,6984.55,6977.0,6978.0,2921
2023-06-26 13:30:00,6978.0,6978.05,6970.0,6970.5,2804
2023-06-26 13:35:00,6970.0,6974.8,6970.0,6970.05,2345
2023-06-26 13:40:00,6972.35,6973.0,6963.35,6965.0,2813
2023-06-26 13:45:00,6965.0,6973.0,6964.55,6970.0,4196
2023-06-26 13:50:00,6967.55,6972.7,6960.0,6962.9,3721
2023-06-26 13:55:00,6963.3,6965.85,6960.0,6963.4,3104
2023-06-26 14:00:00,6963.65,6973.0,6963.4,6966.0,3514
2023-06-26 14:05:00,6966.0,6973.0,6965.0,6970.95,2781
2023-06-26 14:10:00,6973.0,6977.4,6968.0,6971.75,9912
2023-06-26 14:15:00,6971.75,6976.0,6968.55,6970.75,3764
2023-06-26 14:20:00,6973.95,6979.9,6971.0,6978.7,4969
2023-06-26 14:25:00,6978.7,6979.9,6975.35,6979.0,3414
2023-06-26 14:30:00,6979.0,6984.35,6977.0,6982.6,6051
2023-06-26 14:35:00,6980.6,6982.6,6976.15,6981.9,3668
2023-06-26 14:40:00,6980.0,6989.0,6980.0,6983.35,4953
2023-06-26 14:45:00,6985.0,6996.95,6985.0,6985.45,5666
2023-06-26 14:50:00,6985.1,6995.0,6985.0,6993.0,3488
2023-06-26 14:55:00,6990.1,6999.95,6989.05,6996.2,7021
2023-06-26 15:00:00,6996.8,7010.0,6993.9,7007.5,30733
2023-06-26 15:05:00,7007.05,7008.45,6993.1,6993.1,15619
2023-06-26 15:10:00,6993.1,7002.0,6990.05,7000.9,16939
2023-06-26 15:15:00,7000.35,7002.3,6982.4,6994.05,33043
2023-06-26 15:20:00,6993.65,7008.9,6987.7,7003.9,36373
2023-06-26 15:25:00,7003.45,7011.6,6987.95,7006.0,17565
2023-06-27 09:15:00,7030.0,7030.0,6988.0,6991.05,46986
2023-06-27 09:20:00,6991.05,7018.7,6991.05,7014.75,18841
2023-06-27 09:25:00,7015.0,7015.0,7005.3,7014.0,9994
2023-06-27 09:30:00,7013.1,7014.1,6995.05,7000.2,12346
2023-06-27 09:35:00,7002.5,7007.95,7000.0,7007.3,6199
2023-06-27 09:40:00,7005.15,7005.25,6995.25,7002.0,4624
2023-06-27 09:45:00,7001.2,7004.05,6995.0,7000.0,6065
2023-06-27 09:50:00,6999.45,7003.0,6990.2,6993.65,8105
2023-06-27 09:55:00,6990.7,6991.9,6975.35,6979.0,20166
2023-06-27 10:00:00,6978.8,6985.95,6970.5,6984.9,13228
2023-06-27 10:05:00,6982.2,6984.9,6975.0,6975.0,13069
2023-06-27 10:10:00,6975.0,6985.0,6972.25,6983.0,3770
