date,open,high,low,close,volume
2023-06-23 13:05:00,810.3,810.5,810.0,810.1,732
2023-06-23 13:10:00,810.1,810.15,808.75,808.75,14546
2023-06-23 13:15:00,808.8,808.9,807.55,808.2,8004
2023-06-23 13:20:00,808.2,808.6,807.55,808.35,1455
2023-06-23 13:25:00,808.35,809.0,806.1,807.4,14292
2023-06-23 13:30:00,807.4,807.4,804.25,804.3,20273
2023-06-23 13:35:00,804.3,805.5,803.95,804.3,20245
2023-06-23 13:40:00,804.3,804.7,803.7,804.4,14626
2023-06-23 13:45:00,804.4,809.0,804.4,808.95,5100
2023-06-23 13:50:00,808.9,810.45,808.55,810.25,4364
2023-06-23 13:55:00,810.25,812.25,809.9,812.0,8394
2023-06-23 14:00:00,812.0,812.0,809.5,809.7,3770
2023-06-23 14:05:00,809.7,810.5,809.1,810.1,1297
2023-06-23 14:10:00,810.1,810.4,809.2,809.2,2534
2023-06-23 14:15:00,809.15,809.55,808.4,808.95,1062
2023-06-23 14:20:00,808.95,809.1,807.6,807.85,3885
2023-06-23 14:25:00,807.9,808.45,807.7,808.3,2119
2023-06-23 14:30:00,808.25,810.0,808.15,808.95,4558
2023-06-23 14:35:00,809.0,809.1,807.2,808.35,2960
2023-06-23 14:40:00,808.4,808.9,807.6,808.65,5132
2023-06-23 14:45:00,808.65,809.4,808.65,809.0,5087
2023-06-23 14:50:00,809.0,810.35,808.8,809.6,15051
2023-06-23 14:55:00,809.6,810.55,809.45,810.5,3343
2023-06-23 15:00:00,809.8,810.4,808.85,809.55,12655
2023-06-23 15:05:00,809.45,809.45,808.8,809.45,9275
2023-06-23 15:10:00,809.8,809.8,808.6,809.0,11025
2023-06-23 15:15:00,809.0,809.25,805.15,805.8,19340
2023-06-23 15:20:00,806.7,807.25,803.6,803.6,21242
2023-06-23 15:25:00,803.6,804.4,802.55,804.4,15396
2023-06-26 09:15:00,807.15,808.35,802.55,805.8,12781
2023-06-26 09:20:00,805.15,806.4,804.7,805.45,4629
2023-06-26 09:25:00,805.45,806.25,804.05,806.2,5576
2023-06-26 09:30:00,806.2,806.7,805.65,806.0,6212
2023-06-26 09:35:00,805.95,807.0,804.9,805.3,8205
2023-06-26 09:40:00,805.3,805.9,805.0,805.6,2981
2023-06-26 09:45:00,805.15,805.65,804.1,804.95,2027
2023-06-26 09:50:00,804.95,804.95,803.3,803.3,1557
2023-06-26 09:55:00,803.3,803.6,802.05,802.05,4592
2023-06-26 10:00:00,802.5,802.5,800.0,800.5,12268
2023-06-26 10:05:00,800.5,802.9,799.8,802.15,8570
2023-06-26 10:10:00,802.15,804.5,802.1,804.5,4831
2023-06-26 10:15:00,804.5,805.45,803.95,805.05,6772
2023-06-26 10:20:00,805.05,807.4,805.0,806.7,1794
2023-06-26 10:25:00,806.7,807.05,806.35,806.5,1999
2023-06-26 10:30:00,806.5,807.5,806.05,807.5,3413
2023-06-26 10:35:00,807.5,807.6,806.6,807.0,1705
2023-06-26 10:40:00,807.0,807.0,805.25,805.65,4097
2023-06-26 10:45:00,805.65,806.8,805.65,806.4,2633
2023-06-26 10:50:00,806.4,806.75,805.7,806.4,1342
2023-06-26 10:55:00,806.8,807.05,805.85,806.15,3022
2023-06-26 11:00:00,806.0,806.3,805.5,805.55,5579
